&GShkar          ->&w2   &G-&w  17   &G   Rvnum: 10300   Sea-elf Conjurer
&GRigil          ->&w10  &G-&w  17   &G   Rvnum: 5133    Ghoul Shaman
&GRigil          ->&w11  &G-&w  17   &G   Rvnum: 5134    Ghoul Shaman
&GHades          ->&w36  &G-&w  83   &G   Rvnum: 5276    Gith Archmagi
&GCartel         ->&w30  &G-&w  28   &G   Rvnum: 5132    Ghoul Mage
&GRigil          ->&w12  &G-&w  17   &G   Rvnum: 5135    Ghoul Shaman
&GRigil          ->&w13  &G-&w  18   &G   Rvnum: 5145    Ghoul Shaman
&GJaitan         ->&w40  &G-&w  154  &G   Rvnum: 7440    Ghoul Mage
&GJaitan         ->&w41  &G-&w  161  &G   Rvnum: 7414    Ghoul Mage
&GErised         ->&w2   &G-&w  17   &G   Rvnum: 10300   Gnome Cleric
&GErised         ->&w3   &G-&w  17   &G   Rvnum: 10332   Gnome Cleric
&GErised         ->&w4   &G-&w  17   &G   Rvnum: 10334   Gnome Cleric
&GErised         ->&w5   &G-&w  17   &G   Rvnum: 10365   Gnome Cleric
&GFrost          ->&w2   &G-&w  17   &G   Rvnum: 10300   Human Thief
&GFrost          ->&w2   &G-&w  17   &G   Rvnum: 10300   Pixie Mage
&GFrost          ->&w3   &G-&w  17   &G   Rvnum: 10385   Pixie Mage
&GFrost          ->&w4   &G-&w  17   &G   Rvnum: 10374   Pixie Mage
&GFrost          ->&w5   &G-&w  17   &G   Rvnum: 10366   Pixie Mage
&GTubor Nottub   ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Diabolist
&GFrost          ->&w6   &G-&w  17   &G   Rvnum: 1057    Pixie Mage
&GFrost          ->&w7   &G-&w  17   &G   Rvnum: 1023    Pixie Mage
&GTubor Nottub   ->&w3   &G-&w  17   &G   Rvnum: 10430   Ghoul Diabolist
&GTubor Nottub   ->&w4   &G-&w  17   &G   Rvnum: 10361   Ghoul Diabolist
&GTubor Nottub   ->&w5   &G-&w  17   &G   Rvnum: 10816   Ghoul Diabolist
&GTubor Nottub   ->&w6   &G-&w  17   &G   Rvnum: 10812   Ghoul Diabolist
&GFrost          ->&w8   &G-&w  18   &G   Rvnum: 1029    Pixie Mage
&GTubor Nottub   ->&w7   &G-&w  17   &G   Rvnum: 660     Ghoul Diabolist
&GFrost          ->&w9   &G-&w  18   &G   Rvnum: 1046    Pixie Mage
&GFrost          ->&w10  &G-&w  19   &G   Rvnum: 10813   Pixie Mage
&GTubor Nottub   ->&w8   &G-&w  18   &G   Rvnum: 8152    Ghoul Diabolist
&GTubor Nottub   ->&w9   &G-&w  19   &G   Rvnum: 1016    Ghoul Diabolist
&GTok            ->&w2   &G-&w  17   &G   Rvnum: 10300   Human Monk
&GFrost          ->&w11  &G-&w  20   &G   Rvnum: 5132    Pixie Mage
&GFrost          ->&w12  &G-&w  20   &G   Rvnum: 5137    Pixie Mage
&GEratez         ->&w2   &G-&w  17   &G   Rvnum: 10300   Minotaur Warrior
&GFrost          ->&w13  &G-&w  21   &G   Rvnum: 10956   Pixie Mage
&GTubor Nottub   ->&w10  &G-&w  20   &G   Rvnum: 4950    Ghoul Diabolist
&GQuin           ->&w26  &G-&w  25   &G   Rvnum: 8026    Halfling Warrior
&GHades          ->&w37  &G-&w  88   &G   Rvnum: 5259    Gith Archmagi
&GQuin           ->&w27  &G-&w  26   &G   Rvnum: 9880    Halfling Warrior
&GCelethor       ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Mage
&GCelethor       ->&w3   &G-&w  17   &G   Rvnum: 10336   Ghoul Mage
&GCelethor       ->&w4   &G-&w  17   &G   Rvnum: 10378   Ghoul Mage
&GCelethor       ->&w5   &G-&w  17   &G   Rvnum: 10386   Ghoul Mage
&GCelethor       ->&w6   &G-&w  18   &G   Rvnum: 1045    Ghoul Mage
&GCelethor       ->&w7   &G-&w  18   &G   Rvnum: 1041    Ghoul Mage
&GCelethor       ->&w8   &G-&w  18   &G   Rvnum: 658     Ghoul Mage
&GCelethor       ->&w9   &G-&w  18   &G   Rvnum: 1081    Ghoul Mage
&GTubor Nottub   ->&w11  &G-&w  22   &G   Rvnum: 21118   Ghoul Diabolist
&GHades          ->&w38  &G-&w  94   &G   Rvnum: 5287    Gith Archmagi
&GKilrath        ->&w2   &G-&w  17   &G   Rvnum: 10300   Minotaur Warrior
&GMeryk          ->&w2   &G-&w  17   &G   Rvnum: 10300   Minotaur Warrior
&GMeryk          ->&w3   &G-&w  17   &G   Rvnum: 10371   Minotaur Warrior
&GMeryk          ->&w4   &G-&w  17   &G   Rvnum: 10370   Minotaur Warrior
&GMeryk          ->&w5   &G-&w  17   &G   Rvnum: 10367   Minotaur Warrior
&GDuras          ->&w48  &G-&w  127  &G   Rvnum: 4607    Ghoul Archmagi
&GMeryk          ->&w6   &G-&w  17   &G   Rvnum: 1259    Minotaur Warrior
&GKrill          ->&w39  &G-&w  52   &G   Rvnum: 8004    Goblin Mage
&GMeryk          ->&w7   &G-&w  17   &G   Rvnum: 1258    Minotaur Warrior
&GMeryk          ->&w8   &G-&w  17   &G   Rvnum: 1233    Minotaur Warrior
&GDarin          ->&w17  &G-&w  20   &G   Rvnum: 5133    Half-elf Monk
&GJaitan         ->&w42  &G-&w  176  &G   Rvnum: 4779    Ghoul Mage
&GCelethor       ->&w10  &G-&w  18   &G   Rvnum: 5131    Ghoul Mage
&GCelethor       ->&w11  &G-&w  18   &G   Rvnum: 5136    Ghoul Mage
&GCelethor       ->&w12  &G-&w  19   &G   Rvnum: 5134    Ghoul Mage
&GOaklore        ->&w2   &G-&w  17   &G   Rvnum: 10300   Human Druid
&GOaklore        ->&w3   &G-&w  17   &G   Rvnum: 10370   Human Druid
&GOaklore        ->&w4   &G-&w  17   &G   Rvnum: 10383   Human Druid
&GOaklore        ->&w5   &G-&w  17   &G   Rvnum: 10426   Human Druid
&GOaklore        ->&w6   &G-&w  18   &G   Rvnum: 5127    Human Druid
&GOaklore        ->&w7   &G-&w  18   &G   Rvnum: 21101   Human Druid
&GOaklore        ->&w8   &G-&w  19   &G   Rvnum: 207     Human Druid
&GVerminard      ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Mage
&GVerminard      ->&w3   &G-&w  17   &G   Rvnum: 10383   Ghoul Mage
&GVerminard      ->&w4   &G-&w  17   &G   Rvnum: 10378   Ghoul Mage
&GVerminard      ->&w5   &G-&w  17   &G   Rvnum: 10375   Ghoul Mage
&GOaklore        ->&w9   &G-&w  19   &G   Rvnum: 21025   Human Druid
&GFrost          ->&w14  &G-&w  25   &G   Rvnum: 975     Pixie Mage
&GOaklore        ->&w10  &G-&w  20   &G   Rvnum: 21037   Human Druid
&GDarin          ->&w18  &G-&w  20   &G   Rvnum: 5136    Half-elf Monk
&GGrimak         ->&w2   &G-&w  17   &G   Rvnum: 10300   Lizardman Mage
&GGrimak         ->&w3   &G-&w  17   &G   Rvnum: 10337   Lizardman Mage
&GGrimak         ->&w4   &G-&w  17   &G   Rvnum: 10361   Lizardman Mage
&GGrimak         ->&w5   &G-&w  17   &G   Rvnum: 10376   Lizardman Mage
&GGrimak         ->&w6   &G-&w  17   &G   Rvnum: 1081    Lizardman Mage
&GGrimak         ->&w7   &G-&w  17   &G   Rvnum: 1018    Lizardman Mage
&GGrimak         ->&w8   &G-&w  18   &G   Rvnum: 653     Lizardman Mage
&GGrimak         ->&w9   &G-&w  18   &G   Rvnum: 10908   Lizardman Mage
&GSunbane        ->&w2   &G-&w  17   &G   Rvnum: 10300   Wolfen Warrior
&GSunbane        ->&w3   &G-&w  17   &G   Rvnum: 10341   Wolfen Warrior
&GOaklore        ->&w11  &G-&w  20   &G   Rvnum: 21022   Human Druid
&GMischa         ->&w34  &G-&w  30   &G   Rvnum: 9893    Gnome Mage
&GNute           ->&w3   &G-&w  17   &G   Rvnum: 10405   Human Monk
&GOaklore        ->&w12  &G-&w  21   &G   Rvnum: 21031   Human Druid
&GNute           ->&w4   &G-&w  17   &G   Rvnum: 10365   Human Monk
&GNute           ->&w5   &G-&w  17   &G   Rvnum: 10395   Human Monk
&GMischa         ->&w35  &G-&w  31   &G   Rvnum: 3805    Gnome Mage
&GNute           ->&w6   &G-&w  17   &G   Rvnum: 10418   Human Monk
&GOaklore        ->&w13  &G-&w  21   &G   Rvnum: 21031   Human Druid
&GNute           ->&w7   &G-&w  17   &G   Rvnum: 9827    Human Monk
&GOaklore        ->&w14  &G-&w  22   &G   Rvnum: 9827    Human Druid
&GFrost          ->&w15  &G-&w  26   &G   Rvnum: 969     Pixie Mage
&GFrost          ->&w16  &G-&w  27   &G   Rvnum: 976     Pixie Mage
&GKilgorn        ->&w2   &G-&w  17   &G   Rvnum: 10300   Elf Mage
&GKilgorn        ->&w3   &G-&w  17   &G   Rvnum: 10338   Elf Mage
&GMallace        ->&w31  &G-&w  63   &G   Rvnum: 10026   Human Archmagi
&GKilgorn        ->&w4   &G-&w  17   &G   Rvnum: 10374   Elf Mage
&GKilgorn        ->&w5   &G-&w  17   &G   Rvnum: 10844   Elf Mage
&GDuras          ->&w49  &G-&w  130  &G   Rvnum: 898     Ghoul Archmagi
&GKilgorn        ->&w6   &G-&w  17   &G   Rvnum: 1049    Elf Mage
&GKilgorn        ->&w7   &G-&w  17   &G   Rvnum: 1014    Elf Mage
&GQuintass       ->&w20  &G-&w  23   &G   Rvnum: 5140    Half-elf Ranger
&GFren           ->&w2   &G-&w  17   &G   Rvnum: 10300   Gnome Cleric
&GFren           ->&w3   &G-&w  17   &G   Rvnum: 10331   Gnome Cleric
&GFren           ->&w4   &G-&w  17   &G   Rvnum: 10334   Gnome Cleric
&GFren           ->&w5   &G-&w  17   &G   Rvnum: 655     Gnome Cleric
&GFren           ->&w6   &G-&w  17   &G   Rvnum: 665     Gnome Cleric
&GFren           ->&w7   &G-&w  17   &G   Rvnum: 1248    Gnome Cleric
&GKilgorn        ->&w8   &G-&w  18   &G   Rvnum: 1025    Elf Mage
&GKilgorn        ->&w9   &G-&w  18   &G   Rvnum: 21118   Elf Mage
&GKilgorn        ->&w10  &G-&w  19   &G   Rvnum: 1218    Elf Mage
&GOaklore        ->&w15  &G-&w  23   &G   Rvnum: 4371    Human Druid
&GOaklore        ->&w16  &G-&w  24   &G   Rvnum: 4369    Human Druid
&GQuin           ->&w28  &G-&w  26   &G   Rvnum: 8025    Halfling Warrior
&GCelethor       ->&w13  &G-&w  19   &G   Rvnum: 5136    Ghoul Mage
&GFren           ->&w8   &G-&w  17   &G   Rvnum: 1256    Gnome Cleric
&GFren           ->&w9   &G-&w  17   &G   Rvnum: 1235    Gnome Cleric
&GFren           ->&w10  &G-&w  17   &G   Rvnum: 8131    Gnome Cleric
&GFren           ->&w11  &G-&w  17   &G   Rvnum: 1271    Gnome Cleric
&GRoc            ->&w7   &G-&w  18   &G   Rvnum: 4928    Minotaur Mage
&GKilgorn        ->&w11  &G-&w  19   &G   Rvnum: 614     Elf Mage
&GOaklore        ->&w17  &G-&w  25   &G   Rvnum: 9876    Human Druid
&GRoc            ->&w8   &G-&w  19   &G   Rvnum: 21130   Minotaur Mage
&GMeryk          ->&w9   &G-&w  18   &G   Rvnum: 1233    Minotaur Warrior
&GKilgorn        ->&w12  &G-&w  20   &G   Rvnum: 1244    Elf Mage
&GMeryk          ->&w10  &G-&w  18   &G   Rvnum: 1253    Minotaur Warrior
&GTubor Nottub   ->&w12  &G-&w  23   &G   Rvnum: 21028   Ghoul Diabolist
&GOaklore        ->&w18  &G-&w  26   &G   Rvnum: 9876    Human Druid
&GOaklore        ->&w19  &G-&w  27   &G   Rvnum: 9876    Human Druid
&GKilgorn        ->&w13  &G-&w  21   &G   Rvnum: 21046   Elf Mage
&GHades          ->&w39  &G-&w  99   &G   Rvnum: 5286    Gith Archmagi
&GKilgorn        ->&w14  &G-&w  22   &G   Rvnum: 5133    Elf Mage
&GOaklore        ->&w20  &G-&w  29   &G   Rvnum: 21128   Human Druid
&GQuin           ->&w29  &G-&w  27   &G   Rvnum: 9895    Halfling Warrior
&GRoc            ->&w9   &G-&w  20   &G   Rvnum: 21130   Minotaur Mage
&GGulgor         ->&w2   &G-&w  17   &G   Rvnum: 10300   Shuri Thief
&GGulgor         ->&w3   &G-&w  17   &G   Rvnum: 10430   Shuri Thief
&GGulgor         ->&w4   &G-&w  17   &G   Rvnum: 10432   Shuri Thief
&GGulgor         ->&w5   &G-&w  17   &G   Rvnum: 10374   Shuri Thief
&GGulgor         ->&w6   &G-&w  17   &G   Rvnum: 10411   Shuri Thief
&GGulgor         ->&w7   &G-&w  17   &G   Rvnum: 1222    Shuri Thief
&GGulgor         ->&w8   &G-&w  17   &G   Rvnum: 1212    Shuri Thief
&GGulgor         ->&w9   &G-&w  17   &G   Rvnum: 1280    Shuri Thief
&GGulgor         ->&w10  &G-&w  17   &G   Rvnum: 1267    Shuri Thief
&GCartel         ->&w31  &G-&w  29   &G   Rvnum: 5141    Ghoul Mage
&GOaklore        ->&w21  &G-&w  32   &G   Rvnum: 21128   Human Druid
&GCartel         ->&w32  &G-&w  30   &G   Rvnum: 5134    Ghoul Mage
&GKilgorn        ->&w15  &G-&w  23   &G   Rvnum: 5137    Elf Mage
&GTales          ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Cleric
&GKilgorn        ->&w16  &G-&w  24   &G   Rvnum: 5140    Elf Mage
&GCelethor       ->&w14  &G-&w  20   &G   Rvnum: 5142    Ghoul Mage
&GCelethor       ->&w15  &G-&w  20   &G   Rvnum: 5135    Ghoul Mage
&GMeryk          ->&w11  &G-&w  19   &G   Rvnum: 5134    Minotaur Warrior
&GMeryk          ->&w12  &G-&w  19   &G   Rvnum: 5141    Minotaur Warrior
&GJaitan         ->&w43  &G-&w  184  &G   Rvnum: 2187    Ghoul Mage
&GKilgorn        ->&w17  &G-&w  25   &G   Rvnum: 21103   Elf Mage
&GFren           ->&w12  &G-&w  18   &G   Rvnum: 21037   Gnome Cleric
&GFren           ->&w13  &G-&w  18   &G   Rvnum: 21079   Gnome Cleric
&GCelethor       ->&w16  &G-&w  21   &G   Rvnum: 5141    Ghoul Mage
&GFren           ->&w14  &G-&w  18   &G   Rvnum: 5133    Gnome Cleric
&GKaltar         ->&w24  &G-&w  34   &G   Rvnum: 544     Goblin Diabolist
&GOaklore        ->&w22  &G-&w  36   &G   Rvnum: 4146    Human Druid
&GOaklore        ->&w23  &G-&w  38   &G   Rvnum: 4131    Human Druid
&GCartel         ->&w33  &G-&w  30   &G   Rvnum: 5139    Ghoul Mage
&GReno           ->&w2   &G-&w  17   &G   Rvnum: 10300   Gith Warrior
&GReno           ->&w3   &G-&w  17   &G   Rvnum: 10340   Gith Warrior
&GReno           ->&w4   &G-&w  17   &G   Rvnum: 10383   Gith Warrior
&GReno           ->&w5   &G-&w  17   &G   Rvnum: 10420   Gith Warrior
&GRoc            ->&w10  &G-&w  21   &G   Rvnum: 21043   Minotaur Mage
&GRoc            ->&w11  &G-&w  21   &G   Rvnum: 5136    Minotaur Mage
&GKilgorn        ->&w18  &G-&w  27   &G   Rvnum: 16212   Elf Mage
&GMeryk          ->&w13  &G-&w  20   &G   Rvnum: 5135    Minotaur Warrior
&GMeryk          ->&w14  &G-&w  20   &G   Rvnum: 5142    Minotaur Warrior
&GJaitan         ->&w44  &G-&w  188  &G   Rvnum: 2918    Ghoul Mage
&GMeryk          ->&w15  &G-&w  20   &G   Rvnum: 5139    Minotaur Warrior
&GOaklore        ->&w24  &G-&w  39   &G   Rvnum: 14150   Human Druid
&GOrion          ->&w2   &G-&w  17   &G   Rvnum: 10300   Minotaur Mage
&GKelver         ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Cleric
&GJaitan         ->&w45  &G-&w  191  &G   Rvnum: 2926    Ghoul Mage
&GKilgorn        ->&w19  &G-&w  28   &G   Rvnum: 435     Elf Mage
&GQuin           ->&w30  &G-&w  27   &G   Rvnum: 8008    Halfling Warrior
&GDarin          ->&w19  &G-&w  21   &G   Rvnum: 21025   Half-elf Monk
&GDarin          ->&w20  &G-&w  21   &G   Rvnum: 5132    Half-elf Monk
&GDarin          ->&w21  &G-&w  22   &G   Rvnum: 5140    Half-elf Monk
&GMeryk          ->&w16  &G-&w  21   &G   Rvnum: 5140    Minotaur Warrior
&GOaklore        ->&w25  &G-&w  42   &G   Rvnum: 4112    Human Druid
&GZhin           ->&w2   &G-&w  17   &G   Rvnum: 10300   Minotaur Warrior
&GZhin           ->&w3   &G-&w  17   &G   Rvnum: 10342   Minotaur Warrior
&GOaklore        ->&w26  &G-&w  44   &G   Rvnum: 1622    Human Druid
&GSilar          ->&w2   &G-&w  17   &G   Rvnum: 10300   Jinn Shaman
&GSilar          ->&w3   &G-&w  17   &G   Rvnum: 10443   Jinn Shaman
&GSilar          ->&w4   &G-&w  17   &G   Rvnum: 10361   Jinn Shaman
&GSilar          ->&w5   &G-&w  17   &G   Rvnum: 10367   Jinn Shaman
&GSilar          ->&w6   &G-&w  17   &G   Rvnum: 10809   Jinn Shaman
&GSilar          ->&w7   &G-&w  17   &G   Rvnum: 10830   Jinn Shaman
&GSilar          ->&w8   &G-&w  17   &G   Rvnum: 658     Jinn Shaman
&GSilar          ->&w9   &G-&w  17   &G   Rvnum: 664     Jinn Shaman
&GSilar          ->&w10  &G-&w  17   &G   Rvnum: 1217    Jinn Shaman
&GTubor Nottub   ->&w13  &G-&w  24   &G   Rvnum: 7548    Ghoul Diabolist
&GTirus          ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Thug
&GTirus          ->&w3   &G-&w  17   &G   Rvnum: 10373   Ghoul Thug
&GTirus          ->&w4   &G-&w  17   &G   Rvnum: 10385   Ghoul Thug
&GTirus          ->&w5   &G-&w  17   &G   Rvnum: 10364   Ghoul Thug
&GSilar          ->&w11  &G-&w  18   &G   Rvnum: 8145    Jinn Shaman
&GTirus          ->&w6   &G-&w  17   &G   Rvnum: 1042    Ghoul Thug
&GSilar          ->&w12  &G-&w  18   &G   Rvnum: 5129    Jinn Shaman
&GGulgor         ->&w11  &G-&w  17   &G   Rvnum: 110     Shuri Thief
&GSilar          ->&w13  &G-&w  18   &G   Rvnum: 5135    Jinn Shaman
&GSilar          ->&w14  &G-&w  18   &G   Rvnum: 5131    Jinn Shaman
&GTirus          ->&w7   &G-&w  18   &G   Rvnum: 1226    Ghoul Thug
&GSilar          ->&w15  &G-&w  19   &G   Rvnum: 5132    Jinn Shaman
&GQuasar         ->&w2   &G-&w  17   &G   Rvnum: 10300   Halfling Druid
&GQuasar         ->&w3   &G-&w  17   &G   Rvnum: 10368   Halfling Druid
&GTwilight       ->&w2   &G-&w  17   &G   Rvnum: 10300   Pixie Mage
&GTwilight       ->&w3   &G-&w  17   &G   Rvnum: 10381   Pixie Mage
&GDarin          ->&w22  &G-&w  22   &G   Rvnum: 5131    Half-elf Monk
&GTwilight       ->&w4   &G-&w  17   &G   Rvnum: 10379   Pixie Mage
&GTwilight       ->&w5   &G-&w  17   &G   Rvnum: 10363   Pixie Mage
&GTwilight       ->&w6   &G-&w  17   &G   Rvnum: 1016    Pixie Mage
&GQuasar         ->&w4   &G-&w  17   &G   Rvnum: 10371   Halfling Druid
&GQuasar         ->&w5   &G-&w  17   &G   Rvnum: 10376   Halfling Druid
&GQuasar         ->&w6   &G-&w  18   &G   Rvnum: 1038    Halfling Druid
&GOaklore        ->&w27  &G-&w  46   &G   Rvnum: 4142    Human Druid
&GQuasar         ->&w7   &G-&w  18   &G   Rvnum: 655     Halfling Druid
&GQuin           ->&w31  &G-&w  28   &G   Rvnum: 8033    Halfling Warrior
&GQuasar         ->&w8   &G-&w  20   &G   Rvnum: 657     Halfling Druid
&GQuin           ->&w32  &G-&w  29   &G   Rvnum: 9847    Halfling Warrior
&GCalimon        ->&w2   &G-&w  17   &G   Rvnum: 10300   Gulran Ranger
&GQuasar         ->&w9   &G-&w  20   &G   Rvnum: 653     Halfling Druid
&GCalimon        ->&w3   &G-&w  17   &G   Rvnum: 10389   Gulran Ranger
&GCalimon        ->&w4   &G-&w  17   &G   Rvnum: 10389   Gulran Ranger
&GCalimon        ->&w5   &G-&w  17   &G   Rvnum: 10364   Gulran Ranger
&GCalimon        ->&w6   &G-&w  17   &G   Rvnum: 1009    Gulran Ranger
&GQuasar         ->&w10  &G-&w  21   &G   Rvnum: 10930   Halfling Druid
&GCalimon        ->&w7   &G-&w  17   &G   Rvnum: 1227    Gulran Ranger
&GOaklore        ->&w28  &G-&w  49   &G   Rvnum: 4110    Human Druid
&GMilon          ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Ranger
&GMilon          ->&w3   &G-&w  17   &G   Rvnum: 10372   Ghoul Ranger
&GMilon          ->&w4   &G-&w  17   &G   Rvnum: 10367   Ghoul Ranger
&GMilon          ->&w5   &G-&w  17   &G   Rvnum: 10426   Ghoul Ranger
&GMilon          ->&w2   &G-&w  17   &G   Rvnum: 10300   Ghoul Shaman
&GMilon          ->&w3   &G-&w  17   &G   Rvnum: 10374   Ghoul Shaman
&GMilon          ->&w4   &G-&w  17   &G   Rvnum: 10379   Ghoul Shaman
&GMilon          ->&w5   &G-&w  17   &G   Rvnum: 21075   Ghoul Shaman
&GMilon          ->&w6   &G-&w  17   &G   Rvnum: 21084   Ghoul Shaman
&GMilon          ->&w7   &G-&w  17   &G   Rvnum: 671     Ghoul Shaman
&GMilon          ->&w8   &G-&w  17   &G   Rvnum: 7058    Ghoul Shaman
&GMilon          ->&w9   &G-&w  18   &G   Rvnum: 669     Ghoul Shaman
&GJaitan         ->&w46  &G-&w  194  &G   Rvnum: 2739    Ghoul Mage
&GMilon          ->&w10  &G-&w  18   &G   Rvnum: 5069    Ghoul Shaman
&GMilon          ->&w11  &G-&w  19   &G   Rvnum: 1276    Ghoul Shaman
&GMilon          ->&w12  &G-&w  19   &G   Rvnum: 21020   Ghoul Shaman
&GMilon          ->&w13  &G-&w  21   &G   Rvnum: 1247    Ghoul Shaman
&GHomerus        ->&w2   &G-&w  17   &G   Rvnum: 10300   Ahpock Ranger
&GMilon          ->&w14  &G-&w  21   &G   Rvnum: 21037   Ghoul Shaman
&GMilon          ->&w15  &G-&w  22   &G   Rvnum: 14129   Ghoul Shaman
&GTubor Nottub   ->&w14  &G-&w  26   &G   Rvnum: 14408   Ghoul Diabolist
&GMilon          ->&w16  &G-&w  22   &G   Rvnum: 2258    Ghoul Shaman
&GMilon          ->&w17  &G-&w  22   &G   Rvnum: 114     Ghoul Shaman
&GMilon          ->&w18  &G-&w  23   &G   Rvnum: 16047   Ghoul Shaman
&GJaitan         ->&w47  &G-&w  200  &G   Rvnum: 2926    Ghoul Mage
&GMilon          ->&w19  &G-&w  24   &G   Rvnum: 150     Ghoul Shaman
&GLucifer        ->&w2   &G-&w  17   &G   Rvnum: 10300   Zephyr Mage
&GLucifer        ->&w3   &G-&w  17   &G   Rvnum: 10338   Zephyr Mage
&GLucifer        ->&w4   &G-&w  17   &G   Rvnum: 10376   Zephyr Mage
&GMilon          ->&w20  &G-&w  24   &G   Rvnum: 9892    Ghoul Shaman
&GLucifer        ->&w5   &G-&w  17   &G   Rvnum: 1202    Zephyr Mage
&GMilon          ->&w21  &G-&w  24   &G   Rvnum: 7517    Ghoul Shaman
&GMilon          ->&w22  &G-&w  25   &G   Rvnum: 9849    Ghoul Shaman
&GMilon          ->&w23  &G-&w  25   &G   Rvnum: 9883    Ghoul Shaman
&GLucifer        ->&w6   &G-&w  17   &G   Rvnum: 8154    Zephyr Mage
&GCartel         ->&w34  &G-&w  32   &G   Rvnum: 5135    Ghoul Mage
&GMilon          ->&w24  &G-&w  25   &G   Rvnum: 4130    Ghoul Shaman
&GMilon          ->&w25  &G-&w  26   &G   Rvnum: 7410    Ghoul Shaman
&GCartel         ->&w35  &G-&w  32   &G   Rvnum: 3843    Ghoul Mage
&GQuasar         ->&w11  &G-&w  23   &G   Rvnum: 5130    Halfling Druid
&GMilon          ->&w26  &G-&w  26   &G   Rvnum: 4126    Ghoul Shaman
&GMilon          ->&w27  &G-&w  27   &G   Rvnum: 9880    Ghoul Shaman
&GLucifer        ->&w7   &G-&w  17   &G   Rvnum: 1244    Zephyr Mage
&GTubor Nottub   ->&w15  &G-&w  27   &G   Rvnum: 5135    Ghoul Diabolist
&GKrill          ->&w40  &G-&w  55   &G   Rvnum: 2658    Goblin Mage
&GKrill          ->&w41  &G-&w  56   &G   Rvnum: 14227   Goblin Mage
&GLucifer        ->&w8   &G-&w  18   &G   Rvnum: 4049    Zephyr Mage
&GLucifer        ->&w9   &G-&w  18   &G   Rvnum: 4050    Zephyr Mage
&GLucifer        ->&w10  &G-&w  18   &G   Rvnum: 115     Zephyr Mage
&GMilon          ->&w28  &G-&w  28   &G   Rvnum: 4107    Ghoul Shaman
&GLucifer        ->&w11  &G-&w  18   &G   Rvnum: 1540    Zephyr Mage
&GLucifer        ->&w12  &G-&w  19   &G   Rvnum: 1512    Zephyr Mage
&GMilon          ->&w29  &G-&w  28   &G   Rvnum: 8009    Ghoul Shaman
&GDuras          ->&w50  &G-&w  132  &G   Rvnum: 930     Ghoul Archmagi
&GMilon          ->&w30  &G-&w  29   &G   Rvnum: 8041    Ghoul Shaman
&GMilon          ->&w31  &G-&w  30   &G   Rvnum: 818     Ghoul Shaman
&GMilon          ->&w32  &G-&w  30   &G   Rvnum: 850     Ghoul Shaman
&GMilon          ->&w33  &G-&w  31   &G   Rvnum: 861     Ghoul Shaman
&GCartel         ->&w36  &G-&w  34   &G   Rvnum: 3822    Ghoul Mage
&GQuasar         ->&w12  &G-&w  25   &G   Rvnum: 5129    Halfling Druid
&GQuasar         ->&w13  &G-&w  25   &G   Rvnum: 5132    Halfling Druid
&GQuasar         ->&w14  &G-&w  26   &G   Rvnum: 5135    Halfling Druid
&GJaitan         ->&w48  &G-&w  209  &G   Rvnum: 2918    Ghoul Mage
&GTubor Nottub   ->&w16  &G-&w  29   &G   Rvnum: 21118   Ghoul Diabolist
&GHades          ->&w40  &G-&w  112  &G   Rvnum: 5258    Gith Archmagi
&GMilon          ->&w34  &G-&w  33   &G   Rvnum: 806     Ghoul Shaman
&GMilon          ->&w35  &G-&w  33   &G   Rvnum: 818     Ghoul Shaman
